1.34791472516744e-07 4.27764807207019e-05 0.000236164056161498 0.000457723459285256 0.000577169034078755 0.000587187956853611 0.000530164974102958 0.000445957301686902 0.000359102004045791 0.000281339014769203 0.000216644689617875 0.000165061876551861 0.000124982645327108 9.43347427370264e-05 7.11255418360822e-05 5.36478362380339e-05 4.05232199030085e-05 3.06761291288467e-05 2.3284503418612e-05 1.77279912623764e-05 1.35420481896268e-05 1.0380317853628e-05 7.98509753955774e-06 6.16473628563426e-06 4.77660939111682e-06 3.71441851221661e-06 2.89877406087667e-06 2.27023429640902e-06 1.7841675274951e-06 1.40696033018017e-06
2.06632876062023e-10 5.25052220894846e-06 0.000116341283958012 0.000410642823573489 0.000677025775588929 0.000760349114914205 0.000688066084898326 0.000546803925227989 0.000400537819572732 0.000278424153392503 0.00018707067976094 0.000122963375062025 7.97172028161546e-05 5.12596732790266e-05 3.28218208954148e-05 2.09862022431988e-05 1.34266180214915e-05 8.60784320164305e-06 5.53572736459188e-06 3.57385745004292e-06 2.31748524788797e-06 1.51000581560513e-06 9.88858286687796e-07 6.50961652405396e-07 4.30808882634817e-07 2.86642713464585e-07 1.91745831340353e-07 1.28952068791829e-07 8.71819761843038e-08 5.92505412911997e-08
8.6573182324266e-10 3.37358116992442e-06 5.18732832601636e-05 0.000181061456165266 0.000336481468193089 0.000451062606200137 0.00050033897023284 0.000493247462041901 0.000450167881025731 0.000389978861993647 0.000325869509012886 0.000265492560055982 0.000212466469206441 0.000167895634889022 0.0001315066019254 0.000102382461874485 7.93916863156516e-05 6.14150452910007e-05 4.74504627175164e-05 3.66493550749828e-05 2.8317527743077e-05 2.1899831280022e-05 1.69590868559584e-05 1.31546337856155e-05 1.02229349676596e-05 7.96110647583368e-06 6.21344686559743e-06 4.86068415062052e-06 3.81153103992228e-06 2.99612668835132e-06
1.83545625836145e-07 2.68018846711584e-05 0.000131877832282759 0.000264455209089317 0.000363606729555471 0.000412047524822409 0.000418014485285237 0.00039620390071806 0.000359472307919082 0.000316831967693973 0.000273838106712703 0.00023354498380203 0.000197384539768604 0.000165813978722856 0.000138746851777107 0.000115822513537925 9.65663161857986e-05 8.04800256455175e-05 6.7089425387447e-05 5.59665540809806e-05 4.67374744274996e-05 3.90821974265766e-05 3.27306877787215e-05 2.74572109580434e-05 2.30742745774871e-05 1.94268181167183e-05 1.63869574629299e-05 1.38493947654052e-05 1.17274984969016e-05 9.95000588064075e-06
5.0011482573034e-08 1.57135510996156e-05 0.00010172962137935 0.000234292635484543 0.000348629326821468 0.000414239677409606 0.000432369711492269 0.000416544051049092 0.000380986108546624 0.00033655664870046 0.000290326920883628 0.000246365964624765 0.000206693159071793 0.00017205373928207 0.00014246281058939 0.000117556395720891 9.68045804926086e-05 7.9633691328976e-05 6.54915317247489e-05 5.38784571539494e-05 4.4358812665986e-05 3.65616707396078e-05 3.0176200925056e-05 2.49447487070168e-05 2.06553272440635e-05 1.71344079120725e-05 1.42404213407864e-05 1.18581146367532e-05 9.89376843273449e-06 8.2712075857639e-06
3.10288462269033e-06 9.40384841853947e-05 0.000256268934474196 0.000375449070989165 0.000426610801548685 0.00042713794428049 0.000398715982236333 0.000357094355646172 0.000311805814474376 0.00026798800341797 0.000228071980047415 0.000192947139237081 0.000162681579900716 0.000136942290593385 0.000115229951146429 9.70044187969885e-05 8.17476976567551e-05 6.8992114285909e-05 5.8329744702949e-05 4.94122123755043e-05 4.19459436557899e-05 3.56856484118893e-05 3.04274759909058e-05 2.60025582053585e-05 2.22712451920758e-05 1.91181236508828e-05 1.64477974592998e-05 1.41813604279378e-05 1.22534728093382e-05 1.06099516707109e-05
7.23207751004018e-10 4.7265623392203e-06 7.82637329579994e-05 0.000266294573655874 0.000465897465255547 0.000579782590011332 0.00059368350250814 0.000539338980760751 0.000453682697543381 0.000362659070366498 0.00028008922373594 0.000211309955980443 0.000156904192340385 0.000115273162163902 8.41076560508203e-05 6.11142421403873e-05 4.43118375304346e-05 3.21079715844131e-05 2.32757163503395e-05 1.6894703169488e-05 1.22864168555007e-05 8.95630184499792e-06 6.54652263031309e-06 4.79933350900972e-06 3.52954362524235e-06 2.60422636119102e-06 1.92796011352744e-06 1.43218311297724e-06 1.06755663232104e-06 7.98503728858489e-07
6.03402097416546e-06 0.000157809622792245 0.000380057433329967 0.000502593231924126 0.000523156497228146 0.00048504144360745 0.000422711540152705 0.000355744814021497 0.000293419250815296 0.000239250342289588 0.000193879306594753 0.000156668353737782 0.000126515839801567 0.000102244962769126 8.2771758125236e-05 6.71639394886924e-05 5.4648717454492e-05 4.45989720162093e-05 3.65121080445177e-05 2.99882179635248e-05 2.47103188755103e-05 2.04275625043979e-05 1.69414591745377e-05 1.40948044038292e-05 1.17628875672496e-05 9.8465638739455e-06 8.26681756773578e-06 6.9605040301126e-06 5.87701696644618e-06 4.97567838249263e-06
3.38578123536832e-07 3.04921346026958e-05 0.00012976386146412 0.000245687635690402 0.000330684318880052 0.000373553918398858 0.000381611641727651 0.000366436785000405 0.000338085675133359 0.000303743127159963 0.000268008020500779 0.000233569702572059 0.00020183775240652 0.000173417175213859 0.00014843469686008 0.000126750767488565 0.000108091865391397 9.21300618455864e-05 7.85288613206465e-05 6.69680452654553e-05 5.71557731474214e-05 4.88331749691632e-05 4.17746943320153e-05 3.57861749980743e-05 3.07018843269999e-05 2.63811684432725e-05 2.27051271753503e-05 1.95735108359502e-05 1.69019304303439e-05 1.46194091155773e-05
3.76860873647106e-10 4.28045403466667e-06 8.21298673997261e-05 0.000292529558217211 0.000514508950262268 0.000631238361147276 0.000630664054530982 0.000555761090183251 0.000451974613147361 0.000348642780289693 0.000259579222611059 0.000188712062283771 0.000135018235681226 9.55958677538107e-05 6.72422060409649e-05 4.71228029560742e-05 3.29690136479558e-05 2.3063727788085e-05 1.61507703955925e-05 1.13308469177231e-05 7.96907697082216e-06 5.62121934372453e-06 3.97810746114011e-06 2.82521485267689e-06 2.01386043237717e-06 1.44098575652817e-06 1.03507786582857e-06 7.46423405516926e-07 5.40381928357584e-07 3.92749183818568e-07
